id,price,predicted_bin,correct,predicted_price,error
"1,07229E+18",49.0,bin_100_300,False,169.60126,120.60125732421875
"1,35434E+18",465.0,bin_300_1000,True,484.0203,19.020294189453125
47778521,501.0,bin_300_1000,True,496.0929,4.9071044921875
"1,16603E+18",150.0,bin_100_300,True,156.51096,6.510955810546875
21334527,500.0,bin_100_300,False,176.0939,323.9060974121094
12861579,300.0,bin_100_300,True,266.97284,33.02716064453125
"1,15231E+18",119.0,bin_0_100,False,81.854385,37.14561462402344
"1,18243E+18",483.0,bin_300_1000,True,495.51797,12.517974853515625
1310606,70.0,bin_0_100,True,70.83447,0.83447265625
45489180,172.0,bin_100_300,True,171.96538,0.0346221923828125
"7,29619E+17",40.0,bin_0_100,True,49.421146,9.421146392822266
"1,29426E+18",250.0,bin_100_300,True,225.22374,24.776260375976562
"7,02615E+17",90.0,bin_0_100,True,61.427597,28.572402954101562
"1,22452E+18",220.0,bin_100_300,True,211.74739,8.252609252929688
"1,14548E+18",103.0,bin_100_300,True,134.0143,31.014297485351562
13331352,24.0,bin_0_100,True,51.049797,27.04979705810547
52418944,30.0,bin_0_100,True,40.016846,10.016845703125
"7,15717E+17",125.0,bin_100_300,True,129.94911,4.9491119384765625
"1,07108E+18",150.0,bin_100_300,True,154.18422,4.1842193603515625
"1,35997E+18",50.0,bin_0_100,True,61.477657,11.477657318115234
"1,14996E+18",60.0,bin_0_100,True,56.08745,3.9125518798828125
15561742,51.0,bin_0_100,True,50.74038,0.25962066650390625
"6,44546E+17",162.0,bin_100_300,True,166.33575,4.33575439453125
"1,28976E+18",35.0,bin_0_100,True,62.099537,27.099536895751953
"1,04415E+18",100.0,bin_0_100,True,66.10479,33.89521026611328
"1,28339E+18",69.0,bin_0_100,True,60.038513,8.96148681640625
19673387,78.0,bin_0_100,True,66.21784,11.782157897949219
"1,29399E+18",233.0,bin_100_300,True,216.02478,16.9752197265625
"1,32885E+18",65.0,bin_0_100,True,64.42222,0.5777816772460938
"1,35131E+18",79.0,bin_0_100,True,70.707504,8.292495727539062
"1,28264E+18",62.0,bin_0_100,True,67.997604,5.9976043701171875
20131970,50.0,bin_0_100,True,43.14506,6.854938507080078
"9,81087E+17",508.0,bin_300_1000,True,508.41864,0.41864013671875
"1,29328E+18",75.0,bin_0_100,True,73.267044,1.7329559326171875
"1,00122E+18",180.0,bin_100_300,True,175.84859,4.1514129638671875
"9,19326E+17",31.0,bin_0_100,True,32.115128,1.1151275634765625
11350906,150.0,bin_0_100,False,33.004143,116.99585723876953
"8,08523E+17",100.0,bin_0_100,True,62.437607,37.56239318847656
"7,513E+17",62.0,bin_0_100,True,65.639626,3.6396255493164062
42350274,200.0,bin_100_300,True,158.18271,41.817291259765625
"6,71712E+17",45.0,bin_0_100,True,54.08956,9.089561462402344
"1,28467E+18",69.0,bin_0_100,True,76.01501,7.015007019042969
"1,2775E+18",190.0,bin_100_300,True,179.75854,10.241455078125
"7,04232E+17",80.0,bin_0_100,True,76.56036,3.43963623046875
"1,1296E+18",180.0,bin_100_300,True,177.38484,2.6151580810546875
29168321,512.0,bin_300_1000,True,499.35733,12.642669677734375
"5,81932E+17",105.0,bin_100_300,True,125.683395,20.683395385742188
42920457,52.0,bin_0_100,True,51.84111,0.1588897705078125
"7,07562E+17",55.0,bin_0_100,True,64.71014,9.710136413574219
2885126,50.0,bin_0_100,True,74.22275,24.222747802734375
"1,33117E+18",113.0,bin_100_300,True,125.53711,12.537109375
40989258,150.0,bin_100_300,True,152.64183,2.6418304443359375
41902759,50.0,bin_0_100,True,46.80848,3.1915206909179688
"1,28703E+18",130.0,bin_100_300,True,141.02834,11.028335571289062
"1,28477E+18",465.0,bin_300_1000,True,485.96042,20.960418701171875
"1,35999E+18",79.0,bin_300_1000,False,538.85846,459.85845947265625
46004789,170.0,bin_100_300,True,165.394,4.6060028076171875
18148057,156.0,bin_100_300,True,155.83261,0.167388916015625
31717578,37.0,bin_0_100,True,38.254875,1.2548751831054688
"1,05658E+18",25.0,bin_0_100,True,30.989046,5.989046096801758
3007327,338.0,bin_300_1000,True,370.1067,32.106689453125
46165095,105.0,bin_100_300,True,153.84265,48.8426513671875
